Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;PI;TERESINA;PLANALTO PETROLEO UNIAO LTDA; 21.992.964/0001-33;AVENIDA UNIAO;2261;;MEMORARE;64009-500;GASOLINA;06/05/2026;6,64;;R$ / litro;IPIRANGA
NE;PI;TERESINA;PLANALTO PETROLEO UNIAO LTDA; 21.992.964/0001-33;AVENIDA UNIAO;2261;;MEMORARE;64009-500;GASOLINA ADITIVADA;06/05/2026;6,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;PLANALTO PETROLEO UNIAO LTDA; 21.992.964/0001-33;AVENIDA UNIAO;2261;;MEMORARE;64009-500;DIESEL S10;06/05/2026;7,29;;R$ / litro;IPIRANGA
NE;PI;TERESINA;PLANALTO PETROLEO UNIAO LTDA; 21.992.964/0001-33;AVENIDA UNIAO;2261;;MEMORARE;64009-500;ETANOL;06/05/2026;4,89;;R$ / litro;IPIRANGA
NE;PI;TERESINA;MAXXI  COMBUSTIVEIS E DERIVADOS LTDA; 21.448.697/0001-38;RUA ALBERTO LEAL NUNES;5416;;LOURIVAL PARENTE;64023-450;GASOLINA;07/05/2026;6,64;;R$ / litro;BRANCA
NE;PI;TERESINA;MAXXI  COMBUSTIVEIS E DERIVADOS LTDA; 21.448.697/0001-38;RUA ALBERTO LEAL NUNES;5416;;LOURIVAL PARENTE;64023-450;DIESEL;07/05/2026;7,44;;R$ / litro;BRANCA
NE;PI;TERESINA;MAXXI  COMBUSTIVEIS E DERIVADOS LTDA; 21.448.697/0001-38;RUA ALBERTO LEAL NUNES;5416;;LOURIVAL PARENTE;64023-450;ETANOL;07/05/2026;4,84;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;GASOLINA;08/05/2026;6,79;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;GASOLINA ADITIVADA;08/05/2026;7,09;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MARTINEZ LTDA - ME; 02.992.818/0001-63;AVENIDA ANTONIO OLIVEIRA;61;;GURUPI;64091-400;ETANOL;08/05/2026;5,29;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MAIS TOTA LTDA; 24.247.615/0001-85;RUA RODRIGUES ALVES;2050;;LOURIVAL PARENTE;64023-320;GASOLINA;07/05/2026;6,66;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MAIS TOTA LTDA; 24.247.615/0001-85;RUA RODRIGUES ALVES;2050;;LOURIVAL PARENTE;64023-320;GASOLINA ADITIVADA;07/05/2026;6,96;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MAIS TOTA LTDA; 24.247.615/0001-85;RUA RODRIGUES ALVES;2050;;LOURIVAL PARENTE;64023-320;DIESEL S10;07/05/2026;7,44;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO MAIS TOTA LTDA; 24.247.615/0001-85;RUA RODRIGUES ALVES;2050;;LOURIVAL PARENTE;64023-320;ETANOL;07/05/2026;4,89;;R$ / litro;IPIRANGA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;GASOLINA;06/05/2026;6,89;;R$ / litro;VIBRA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;GASOLINA ADITIVADA;06/05/2026;7,15;;R$ / litro;VIBRA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;DIESEL S10;06/05/2026;7,69;;R$ / litro;VIBRA
NE;PI;TERESINA;COMERCIO CARVALHO LTDA; 06.511.885/0013-03;RUA JERUMENHA;4590;LETRA A;BUENOS AIRES;64008-300;ETANOL;06/05/2026;5,19;;R$ / litro;VIBRA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;GASOLINA;07/05/2026;6,64;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;GASOLINA ADITIVADA;07/05/2026;6,74;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;DIESEL;07/05/2026;7,42;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;DIESEL S10;07/05/2026;7,44;;R$ / litro;BRANCA
NE;PI;TERESINA;BARBOSA & NUNES LTDA; 08.956.319/0001-05;RUA IVAN TITO DE OLIVEIRA;2090;;LOURIVAL PARENTE;64023-500;ETANOL;07/05/2026;4,84;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTO DE COMBUSTIVEL AGUIA LTDA; 28.985.753/0001-12;AVENIDA HOMERO CASTELO BRANCO;2101;LETRA A;FATIMA;64049-505;GASOLINA;04/05/2026;6,79;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO DE COMBUSTIVEL AGUIA LTDA; 28.985.753/0001-12;AVENIDA HOMERO CASTELO BRANCO;2101;LETRA A;FATIMA;64049-505;GASOLINA ADITIVADA;04/05/2026;6,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO DE COMBUSTIVEL AGUIA LTDA; 28.985.753/0001-12;AVENIDA HOMERO CASTELO BRANCO;2101;LETRA A;FATIMA;64049-505;DIESEL S10;04/05/2026;7,89;;R$ / litro;IPIRANGA
NE;PI;TERESINA;POSTO DE COMBUSTIVEL AGUIA LTDA; 28.985.753/0001-12;AVENIDA HOMERO CASTELO BRANCO;2101;LETRA A;FATIMA;64049-505;ETANOL;04/05/2026;4,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;JESUS JOSE NOGUEIRA JUNIOR LTDA; 38.635.568/0001-51;AVENIDA SENADOR AREA LEAO;2140;;SAO CRISTOVAO;64051-090;GASOLINA;04/05/2026;6,69;;R$ / litro;VIBRA
NE;PI;TERESINA;JESUS JOSE NOGUEIRA JUNIOR LTDA; 38.635.568/0001-51;AVENIDA SENADOR AREA LEAO;2140;;SAO CRISTOVAO;64051-090;GASOLINA ADITIVADA;04/05/2026;6,99;;R$ / litro;VIBRA
NE;PI;TERESINA;JESUS JOSE NOGUEIRA JUNIOR LTDA; 38.635.568/0001-51;AVENIDA SENADOR AREA LEAO;2140;;SAO CRISTOVAO;64051-090;DIESEL S10;04/05/2026;7,99;;R$ / litro;VIBRA
NE;PI;TERESINA;JESUS JOSE NOGUEIRA JUNIOR LTDA; 38.635.568/0001-51;AVENIDA SENADOR AREA LEAO;2140;;SAO CRISTOVAO;64051-090;ETANOL;04/05/2026;5,10;;R$ / litro;VIBRA
NE;PI;TERESINA;PN PETROLEO LTDA.; 06.331.431/0001-17;RUA MUNDINHO FERRAZ;3225;;SAO CRISTOVAO;64055-330;GASOLINA;14/05/2026;6,67;;R$ / litro;BRANCA
NE;PI;TERESINA;PN PETROLEO LTDA.; 06.331.431/0001-17;RUA MUNDINHO FERRAZ;3225;;SAO CRISTOVAO;64055-330;GASOLINA ADITIVADA;14/05/2026;6,67;;R$ / litro;BRANCA
NE;PI;TERESINA;PN PETROLEO LTDA.; 06.331.431/0001-17;RUA MUNDINHO FERRAZ;3225;;SAO CRISTOVAO;64055-330;DIESEL S10;14/05/2026;7,29;;R$ / litro;BRANCA
NE;PI;TERESINA;HD PETROLEO USINA LTDA; 05.510.040/0001-05;AVENIDA PROFESSOR CAMILO FILHO;8200;;SAO SEBASTIAO;64085-338;GASOLINA;12/05/2026;5,79;;R$ / litro;BRANCA
NE;PI;TERESINA;HD PETROLEO USINA LTDA; 05.510.040/0001-05;AVENIDA PROFESSOR CAMILO FILHO;8200;;SAO SEBASTIAO;64085-338;ETANOL;12/05/2026;4,34;;R$ / litro;BRANCA
NE;PI;TERESINA;S P MAGALHAES EMPREENDIMENTOS LTDA; 10.978.518/0001-58;AVENIDA JOAO XXIII;1520;0;SÃO CRISTÓVÃO;64045-000;GASOLINA;12/05/2026;6,49;;R$ / litro;SABBÁ
NE;PI;TERESINA;S P MAGALHAES EMPREENDIMENTOS LTDA; 10.978.518/0001-58;AVENIDA JOAO XXIII;1520;0;SÃO CRISTÓVÃO;64045-000;ETANOL;12/05/2026;5,09;;R$ / litro;SABBÁ
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;GASOLINA;14/05/2026;7,19;;R$ / litro;BRANCA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;GASOLINA ADITIVADA;14/05/2026;7,19;;R$ / litro;BRANCA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;DIESEL S10;14/05/2026;7,99;;R$ / litro;BRANCA
NE;PI;TERESINA;TRANSSERVICE PETROLEO LTDA; 02.927.004/0001-45;AVENIDA BARAO DE GURGUEIA;2300;;SAO PEDRO;64019-350;ETANOL;14/05/2026;4,99;;R$ / litro;BRANCA
NE;PI;TERESINA;NERIS E SAMPAIO LTDA; 41.272.725/0001-16;RODOVIA BR-343;SN;KM    336 ZONA RURAL;GURUPI;64091-210;GASOLINA;12/05/2026;6,59;;R$ / litro;BRANCA
NE;PI;TERESINA;NERIS E SAMPAIO LTDA; 41.272.725/0001-16;RODOVIA BR-343;SN;KM    336 ZONA RURAL;GURUPI;64091-210;GASOLINA ADITIVADA;12/05/2026;6,59;;R$ / litro;BRANCA
NE;PI;TERESINA;NERIS E SAMPAIO LTDA; 41.272.725/0001-16;RODOVIA BR-343;SN;KM    336 ZONA RURAL;GURUPI;64091-210;DIESEL;12/05/2026;7,19;;R$ / litro;BRANCA
NE;PI;TERESINA;NERIS E SAMPAIO LTDA; 41.272.725/0001-16;RODOVIA BR-343;SN;KM    336 ZONA RURAL;GURUPI;64091-210;DIESEL S10;12/05/2026;7,29;;R$ / litro;BRANCA
NE;PI;TERESINA;NERIS E SAMPAIO LTDA; 41.272.725/0001-16;RODOVIA BR-343;SN;KM    336 ZONA RURAL;GURUPI;64091-210;ETANOL;12/05/2026;4,85;;R$ / litro;BRANCA
NE;PI;TERESINA;SAO FRANCISCO PETROLEO LTDA; 10.336.626/0001-27;AVENIDA FREI SERAFIM;2474;;CENTRO;64001-020;GASOLINA;12/05/2026;6,56;;R$ / litro;VIBRA
NE;PI;TERESINA;SAO FRANCISCO PETROLEO LTDA; 10.336.626/0001-27;AVENIDA FREI SERAFIM;2474;;CENTRO;64001-020;GASOLINA ADITIVADA;12/05/2026;6,89;;R$ / litro;VIBRA
NE;PI;TERESINA;SAO FRANCISCO PETROLEO LTDA; 10.336.626/0001-27;AVENIDA FREI SERAFIM;2474;;CENTRO;64001-020;DIESEL S10;12/05/2026;7,98;;R$ / litro;VIBRA
NE;PI;TERESINA;SAO FRANCISCO PETROLEO LTDA; 10.336.626/0001-27;AVENIDA FREI SERAFIM;2474;;CENTRO;64001-020;ETANOL;12/05/2026;4,88;;R$ / litro;VIBRA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;GASOLINA;12/05/2026;6,68;;R$ / litro;VIBRA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;GASOLINA ADITIVADA;12/05/2026;6,83;;R$ / litro;VIBRA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;DIESEL;12/05/2026;6,97;;R$ / litro;VIBRA
NE;PI;TERESINA;PIPEL-PICOS PETROLEO LTDA; 07.483.266/0005-05;AVENIDA PREF. WALL  FERRAZ;7420;;TRIUNFO;64000-010;DIESEL S10;12/05/2026;7,29;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0004-96;AVENIDA MIGUEL ROSA;3768;SUL;PICARRA;64001-973;GASOLINA;14/05/2026;6,79;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0004-96;AVENIDA MIGUEL ROSA;3768;SUL;PICARRA;64001-973;GASOLINA ADITIVADA;14/05/2026;7,19;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0004-96;AVENIDA MIGUEL ROSA;3768;SUL;PICARRA;64001-973;ETANOL;14/05/2026;4,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0003-05;AVENIDA PRESIDENTE KENNEDY;1944;;SAO CRISTOVAO;64052-800;GASOLINA;11/05/2026;6,79;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0003-05;AVENIDA PRESIDENTE KENNEDY;1944;;SAO CRISTOVAO;64052-800;GASOLINA ADITIVADA;11/05/2026;7,29;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0003-05;AVENIDA PRESIDENTE KENNEDY;1944;;SAO CRISTOVAO;64052-800;ETANOL;11/05/2026;4,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0002-24;AVENIDA MIGUEL ROSA;3833;SUL;PICARRA;64001-973;GASOLINA;14/05/2026;6,79;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0002-24;AVENIDA MIGUEL ROSA;3833;SUL;PICARRA;64001-973;GASOLINA ADITIVADA;14/05/2026;7,19;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0002-24;AVENIDA MIGUEL ROSA;3833;SUL;PICARRA;64001-973;ETANOL;14/05/2026;4,99;;R$ / litro;VIBRA
NE;PI;TERESINA;MIRANTE PETROLEO LTDA; 03.612.498/0001-31;AVENIDA PRESIDENTE KENNEDY;5779;;MORROS;64062-100;GASOLINA;13/05/2026;6,67;;R$ / litro;IPIRANGA
NE;PI;TERESINA;MIRANTE PETROLEO LTDA; 03.612.498/0001-31;AVENIDA PRESIDENTE KENNEDY;5779;;MORROS;64062-100;DIESEL;13/05/2026;7,29;;R$ / litro;IPIRANGA
NE;PI;TERESINA;MIRANTE PETROLEO LTDA; 03.612.498/0001-31;AVENIDA PRESIDENTE KENNEDY;5779;;MORROS;64062-100;DIESEL S10;13/05/2026;7,39;;R$ / litro;IPIRANGA
NE;PI;TERESINA;MIRANTE PETROLEO LTDA; 03.612.498/0001-31;AVENIDA PRESIDENTE KENNEDY;5779;;MORROS;64062-100;ETANOL;13/05/2026;4,87;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;GASOLINA;14/05/2026;6,60;;R$ / litro;BRANCA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;DIESEL S10;14/05/2026;7,23;;R$ / litro;BRANCA
NE;PI;TERESINA;CLEONICE FERREIRA SILVA; 03.171.610/0001-46;AVENIDA BARAO DE GURGUEIA;2635;;VERMELHA;64018-500;ETANOL;14/05/2026;4,75;;R$ / litro;BRANCA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0001-00;RUA JOAQUIM NELSON;2121;;PARQUE IDEAL;64078-625;GASOLINA;11/05/2026;6,59;;R$ / litro;VIBRA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0001-00;RUA JOAQUIM NELSON;2121;;PARQUE IDEAL;64078-625;GASOLINA ADITIVADA;11/05/2026;6,79;;R$ / litro;VIBRA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0001-00;RUA JOAQUIM NELSON;2121;;PARQUE IDEAL;64078-625;DIESEL S10;11/05/2026;7,39;;R$ / litro;VIBRA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0001-00;RUA JOAQUIM NELSON;2121;;PARQUE IDEAL;64078-625;ETANOL;11/05/2026;4,99;;R$ / litro;VIBRA
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;GASOLINA;12/05/2026;6,47;;R$ / litro;ALE
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;GASOLINA ADITIVADA;12/05/2026;6,99;;R$ / litro;ALE
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;DIESEL;12/05/2026;7,09;;R$ / litro;ALE
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;DIESEL S10;12/05/2026;7,19;;R$ / litro;ALE
NE;PI;TERESINA;MOURA SOUSA E BONFIM LTDA; 01.416.988/0001-37;RODOVIA BR 343 KM 10;S/N;;RODOVIA;64045-970;ETANOL;12/05/2026;5,07;;R$ / litro;ALE
NE;PI;TERESINA;FCN.X CARVALHO COMBUSTIVEL LTDA; 09.641.208/0001-64;AVENIDA HOMERO CASTELO BRANCO;630;SALA  C;SAO CRISTOVAO;64048-400;GASOLINA;12/05/2026;6,79;;R$ / litro;VIBRA
NE;PI;TERESINA;FCN.X CARVALHO COMBUSTIVEL LTDA; 09.641.208/0001-64;AVENIDA HOMERO CASTELO BRANCO;630;SALA  C;SAO CRISTOVAO;64048-400;GASOLINA ADITIVADA;12/05/2026;7,09;;R$ / litro;VIBRA
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0001-75;AVENIDA JOAO XXIII;2180;;NOIVOS;64045-000;GASOLINA;12/05/2026;6,59;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0001-75;AVENIDA JOAO XXIII;2180;;NOIVOS;64045-000;GASOLINA ADITIVADA;12/05/2026;6,84;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0001-75;AVENIDA JOAO XXIII;2180;;NOIVOS;64045-000;DIESEL S10;12/05/2026;7,59;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0001-75;AVENIDA JOAO XXIII;2180;;NOIVOS;64045-000;ETANOL;12/05/2026;4,99;;R$ / litro;SABBÁ
NE;PI;TERESINA;PLANALTO PETROLEO KM 7 LTDA; 10.887.489/0001-19;AVENIDA PREFEITO WALL FERRAZ;11133;;SANTO ANTONIO;64032-075;GASOLINA;12/05/2026;6,59;;R$ / litro;BRANCA
NE;PI;TERESINA;PLANALTO PETROLEO KM 7 LTDA; 10.887.489/0001-19;AVENIDA PREFEITO WALL FERRAZ;11133;;SANTO ANTONIO;64032-075;GASOLINA ADITIVADA;12/05/2026;6,99;;R$ / litro;BRANCA
NE;PI;TERESINA;PLANALTO PETROLEO KM 7 LTDA; 10.887.489/0001-19;AVENIDA PREFEITO WALL FERRAZ;11133;;SANTO ANTONIO;64032-075;DIESEL;12/05/2026;6,89;;R$ / litro;BRANCA
NE;PI;TERESINA;PLANALTO PETROLEO KM 7 LTDA; 10.887.489/0001-19;AVENIDA PREFEITO WALL FERRAZ;11133;;SANTO ANTONIO;64032-075;DIESEL S10;12/05/2026;7,19;;R$ / litro;BRANCA
NE;PI;TERESINA;PLANALTO PETROLEO KM 7 LTDA; 10.887.489/0001-19;AVENIDA PREFEITO WALL FERRAZ;11133;;SANTO ANTONIO;64032-075;ETANOL;12/05/2026;4,89;;R$ / litro;BRANCA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0002-83;AVENIDA MARANHAO;900;;CENTRO/N;64000-010;GASOLINA;13/05/2026;6,64;;R$ / litro;VIBRA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0002-83;AVENIDA MARANHAO;900;;CENTRO/N;64000-010;GASOLINA ADITIVADA;13/05/2026;6,99;;R$ / litro;VIBRA
NE;PI;TERESINA;JUNCO COMERCIAL LTDA; 02.760.727/0002-83;AVENIDA MARANHAO;900;;CENTRO/N;64000-010;ETANOL;13/05/2026;4,99;;R$ / litro;VIBRA
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0002-56;AVENIDA DEPUTADO PAULO FERRAZ;1771;;BEIRA RIO;64075-535;GASOLINA;12/05/2026;6,69;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0002-56;AVENIDA DEPUTADO PAULO FERRAZ;1771;;BEIRA RIO;64075-535;DIESEL;12/05/2026;7,59;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0002-56;AVENIDA DEPUTADO PAULO FERRAZ;1771;;BEIRA RIO;64075-535;DIESEL S10;12/05/2026;7,69;;R$ / litro;SABBÁ
NE;PI;TERESINA;POSTO CERTO LTDA; 08.610.754/0002-56;AVENIDA DEPUTADO PAULO FERRAZ;1771;;BEIRA RIO;64075-535;ETANOL;12/05/2026;4,99;;R$ / litro;SABBÁ
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0019-72;AVENIDA LINDOLFO MONTEIRO;990;;FATIMA;64049-440;GASOLINA;12/05/2026;6,99;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0019-72;AVENIDA LINDOLFO MONTEIRO;990;;FATIMA;64049-440;GASOLINA ADITIVADA;12/05/2026;7,49;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0019-72;AVENIDA LINDOLFO MONTEIRO;990;;FATIMA;64049-440;DIESEL;12/05/2026;7,89;;R$ / litro;VIBRA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0020-06;AVENIDA DEPUTADO PAULO FERRAZ;2907;;SAO RAIMUNDO;64075-005;GASOLINA;12/05/2026;6,79;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0020-06;AVENIDA DEPUTADO PAULO FERRAZ;2907;;SAO RAIMUNDO;64075-005;GASOLINA ADITIVADA;12/05/2026;7,29;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0020-06;AVENIDA DEPUTADO PAULO FERRAZ;2907;;SAO RAIMUNDO;64075-005;DIESEL;12/05/2026;7,59;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0020-06;AVENIDA DEPUTADO PAULO FERRAZ;2907;;SAO RAIMUNDO;64075-005;DIESEL S10;12/05/2026;7,69;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0020-06;AVENIDA DEPUTADO PAULO FERRAZ;2907;;SAO RAIMUNDO;64075-005;ETANOL;12/05/2026;4,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;IGUATEMI DISTRIBUIDORA LTDA; 03.072.068/0002-55;AVENIDA DOM SEVERINO;1498;;FATIMA;64049-375;GASOLINA;14/05/2026;6,65;;R$ / litro;BRANCA
NE;PI;TERESINA;IGUATEMI DISTRIBUIDORA LTDA; 03.072.068/0002-55;AVENIDA DOM SEVERINO;1498;;FATIMA;64049-375;GASOLINA ADITIVADA;14/05/2026;6,67;;R$ / litro;BRANCA
NE;PI;TERESINA;IGUATEMI DISTRIBUIDORA LTDA; 03.072.068/0002-55;AVENIDA DOM SEVERINO;1498;;FATIMA;64049-375;DIESEL S10;14/05/2026;7,49;;R$ / litro;BRANCA
NE;PI;TERESINA;IGUATEMI DISTRIBUIDORA LTDA; 03.072.068/0002-55;AVENIDA DOM SEVERINO;1498;;FATIMA;64049-375;ETANOL;14/05/2026;4,89;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTO SANTO EXPEDITO PETROLEO LTDA; 18.325.275/0001-60;AVENIDA DEPUTADO PAULO FERRAZ;3321;;ITARARE;64078-005;GASOLINA;12/05/2026;6,59;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTO SANTO EXPEDITO PETROLEO LTDA; 18.325.275/0001-60;AVENIDA DEPUTADO PAULO FERRAZ;3321;;ITARARE;64078-005;GASOLINA ADITIVADA;12/05/2026;5,59;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTO SANTO EXPEDITO PETROLEO LTDA; 18.325.275/0001-60;AVENIDA DEPUTADO PAULO FERRAZ;3321;;ITARARE;64078-005;DIESEL;12/05/2026;7,19;;R$ / litro;BRANCA
NE;PI;TERESINA;POSTO SANTO EXPEDITO PETROLEO LTDA; 18.325.275/0001-60;AVENIDA DEPUTADO PAULO FERRAZ;3321;;ITARARE;64078-005;DIESEL S10;12/05/2026;7,29;;R$ / litro;BRANCA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;GASOLINA;11/05/2026;6,79;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;GASOLINA ADITIVADA;11/05/2026;7,29;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;DIESEL;11/05/2026;7,59;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;DIESEL S10;11/05/2026;7,69;;R$ / litro;IPIRANGA
NE;PI;TERESINA;CACIQUE PETROLEO LTDA; 06.656.656/0022-78;AVENIDA DEPUTADO PAULO FERRAZ;1910;;TANCREDO NEVES;64076-005;ETANOL;11/05/2026;4,99;;R$ / litro;IPIRANGA
NE;PI;TERESINA;PLANALTO PETROLEO UNIAO LTDA; 21.992.964/0001-33;AVENIDA UNIAO;2261;;MEMORARE;64009-500;GASOLINA;13/05/2026;6,64;;R$ / litro;IPIRANGA
NE;PI;TERESINA;PLANALTO PETROLEO UNIAO LTDA; 21.992.964/0001-33;AVENIDA UNIAO;2261;;MEMORARE;64009-500;GASOLINA ADITIVADA;13/05/2026;6,69;;R$ / litro;IPIRANGA
